instance_id,n_sys,d,M,M_over_d,degree,model_type,model_name,source,p_opt,p_succ,gap_abs,gap_rel,p_succ_full_ref,gap_abs_full_ref,gap_rel_full_ref,num_ucr_params_degree,num_ucr_params_full,best_restart,seed_opt,num_steps,termination_reason,wall_clock_sec,optimizer_name,learning_rate,learning_rate_schedule,max_steps,eval_interval,threshold,num_restarts,seed_start,projection_strategy,benchmark_seed,data_seed,raw_outcomes,effective_m_outcomes,coverage_ratio,class_group_sizes,prior_type,fiducial_id,orbit_index_set_id
1,3,8,12,1.5,3,walsh_degree_3,walsh_k_local,trained,0.5827491219690573,0.5827449765278043,4.1454412529340345e-06,7.113595021691253e-06,0.5827275746788827,2.1547290174561695e-05,3.6975242625429145e-05,91,120,7,7,800,threshold,69.07500344701111,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312001,612001,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312001,weyl_labels_seed_612001_unique
1,3,8,12,1.5,4,walsh_degree_4,walsh_k_local,trained,0.5827491219690573,0.5827486406540248,4.813150324967097e-07,8.259386661457149e-07,0.5827275746788827,2.1547290174561695e-05,3.6975242625429145e-05,112,120,56,56,1000,threshold,77.74217650853097,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312001,612001,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312001,weyl_labels_seed_612001_unique
1,3,8,12,1.5,5,walsh_degree_5,walsh_k_local,trained,0.5827491219690573,0.5827490160814114,1.0588764587371458e-07,1.8170365579604767e-07,0.5827275746788827,2.1547290174561695e-05,3.6975242625429145e-05,119,120,84,84,900,threshold,61.47510658763349,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312001,612001,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312001,weyl_labels_seed_612001_unique
2,3,8,12,1.5,1,walsh_degree_1,walsh_k_local,trained,0.5389483337439407,0.5253354467871192,0.013612886956821502,0.02525824110496111,0.5389326471328958,1.5686611044896104e-05,2.9105964454746708e-05,22,120,78,78,1000,max_steps,82.81708110123873,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312002,612002,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312002,weyl_labels_seed_612002_unique
2,3,8,12,1.5,2,walsh_degree_2,walsh_k_local,trained,0.5389483337439407,0.5387725063214925,0.0001758274224481493,0.0003262417034054447,0.5389326471328958,1.5686611044896104e-05,2.9105964454746708e-05,56,120,7,7,1000,max_steps,82.226159542799,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312002,612002,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312002,weyl_labels_seed_612002_unique
2,3,8,12,1.5,3,walsh_degree_3,walsh_k_local,trained,0.5389483337439407,0.5389453707866476,2.962957293073387e-06,5.497664817869379e-06,0.5389326471328958,1.5686611044896104e-05,2.9105964454746708e-05,91,120,50,50,900,threshold,282.20622820034623,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312002,612002,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312002,weyl_labels_seed_612002_unique
2,3,8,12,1.5,4,walsh_degree_4,walsh_k_local,trained,0.5389483337439407,0.5389502722206534,-1.9384767127039737e-06,-3.5967765207433815e-06,0.5389326471328958,1.5686611044896104e-05,2.9105964454746708e-05,112,120,1,1,950,threshold,82.30990299582481,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312002,612002,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312002,weyl_labels_seed_612002_unique
2,3,8,12,1.5,5,walsh_degree_5,walsh_k_local,trained,0.5389483337439407,0.5389489464245734,-6.1268063267228e-07,-1.1368077314872454e-06,0.5389326471328958,1.5686611044896104e-05,2.9105964454746708e-05,119,120,17,17,750,threshold,58.024524353444576,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312002,612002,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312002,weyl_labels_seed_612002_unique
3,3,8,12,1.5,1,walsh_degree_1,walsh_k_local,trained,0.5584462009477809,0.5516216441422723,0.00682455680550853,0.012220616406604726,0.5584233688817326,2.283206604825061e-05,4.088498768458018e-05,22,120,54,54,1000,max_steps,82.09066741168499,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312003,612003,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312003,weyl_labels_seed_612003_unique
3,3,8,12,1.5,2,walsh_degree_2,walsh_k_local,trained,0.5584462009477809,0.5583245552070946,0.00012164574068629364,0.00021782893406713043,0.5584233688817326,2.283206604825061e-05,4.088498768458018e-05,56,120,83,83,1000,max_steps,80.5125682093203,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312003,612003,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312003,weyl_labels_seed_612003_unique
3,3,8,12,1.5,3,walsh_degree_3,walsh_k_local,trained,0.5584462009477809,0.5584415436105983,4.657337182578658e-06,8.339813530245783e-06,0.5584233688817326,2.283206604825061e-05,4.088498768458018e-05,91,120,16,16,1000,max_steps,82.42443189583719,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312003,612003,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312003,weyl_labels_seed_612003_unique
3,3,8,12,1.5,4,walsh_degree_4,walsh_k_local,trained,0.5584462009477809,0.5584426169991811,3.583948599783504e-06,6.417715070316382e-06,0.5584233688817326,2.283206604825061e-05,4.088498768458018e-05,112,120,47,47,700,threshold,52.162440890446305,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312003,612003,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312003,weyl_labels_seed_612003_unique
3,3,8,12,1.5,5,walsh_degree_5,walsh_k_local,trained,0.5584462009477809,0.5584410093328953,5.191614885546869e-06,9.296535416904603e-06,0.5584233688817326,2.283206604825061e-05,4.088498768458018e-05,119,120,51,51,1000,max_steps,71.40843074209988,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312003,612003,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312003,weyl_labels_seed_612003_unique
4,3,8,12,1.5,1,walsh_degree_1,walsh_k_local,trained,0.5872738326211255,0.5732395805462369,0.01403425207488862,0.023897288275642775,0.5872739567619483,-1.2414082273259908e-07,-2.1138490400386597e-07,22,120,32,32,1000,max_steps,81.09709556400776,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312004,612004,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312004,weyl_labels_seed_612004_unique
4,3,8,12,1.5,2,walsh_degree_2,walsh_k_local,trained,0.5872738326211255,0.5871492684879104,0.0001245641332151548,0.00021210570997042233,0.5872739567619483,-1.2414082273259908e-07,-2.1138490400386597e-07,56,120,70,70,950,threshold,79.38863041996956,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312004,612004,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312004,weyl_labels_seed_612004_unique
4,3,8,12,1.5,3,walsh_degree_3,walsh_k_local,trained,0.5872738326211255,0.5872743597241806,-5.271030550924038e-07,-8.975422125311339e-07,0.5872739567619483,-1.2414082273259908e-07,-2.1138490400386597e-07,91,120,44,44,750,threshold,60.42952591367066,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312004,612004,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312004,weyl_labels_seed_612004_unique
4,3,8,12,1.5,4,walsh_degree_4,walsh_k_local,trained,0.5872738326211255,0.5872742399735837,-4.073524582093313e-07,-6.93632911228536e-07,0.5872739567619483,-1.2414082273259908e-07,-2.1138490400386597e-07,112,120,84,84,1000,max_steps,75.92121831327677,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312004,612004,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312004,weyl_labels_seed_612004_unique
4,3,8,12,1.5,5,walsh_degree_5,walsh_k_local,trained,0.5872738326211255,0.5872744163113796,-5.836902540190536e-07,-9.938979426580653e-07,0.5872739567619483,-1.2414082273259908e-07,-2.1138490400386597e-07,119,120,38,38,1000,threshold,73.93803955055773,adam,0.01,constant,1000,50,1e-06,100,0,drop_extra,312004,612004,16,12,0.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",uniform,weyl_seed_312004,weyl_labels_seed_612004_unique
