state_family,M,regime,model_type,model_label,M_over_d,_source_csv,benchmark_seed,best_objective_value,bias_scale_init,d,data_seed,dtype,eval_interval,final_objective_value,gap_abs_sdp,instance_id,jax_backend,jax_devices,learning_rate,learning_rate_schedule,max_steps,memory_optimization,n_sys,num_ops,num_restarts,num_steps,observed_restart_count,optimizer_name,p_opt_sdp,p_succ,restart_id,scale_init,seed_opt,state_array_sha256,state_family_label,state_seed,su_depth,termination_reason,theta_dim,theta_dtype,threshold,walsh_degree
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance00/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420000,0.3313186764717102,1.0,16,820000,complex64,50,0.3314144015312195,7.780664997047992e-05,0,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.668663405118751,0.6685855984687805,2,1.0,2,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance01/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420001,0.3363857865333557,1.0,16,820001,complex64,50,0.33638906478881836,-6.771798499727311e-06,1,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6636041634126819,0.6636109352111816,3,1.0,3,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance01/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420001,0.34049904346466064,1.0,16,820001,complex64,50,0.34053677320480347,0.00414093661748538,1,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6636041634126819,0.6594632267951965,4,1.0,4,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance02/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420002,0.37299418449401855,1.0,16,820002,complex64,50,0.3730812668800354,0.0001309634538471105,2,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6270496965738117,0.6269187331199646,3,1.0,3,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance02/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420002,0.3729515075683594,1.0,16,820002,complex64,50,0.37297874689102173,2.8443464833438625e-05,2,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6270496965738117,0.6270212531089783,4,1.0,4,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance03/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420003,0.3210914134979248,1.0,16,820003,complex64,50,0.32118386030197144,0.0001272866211518009,3,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,2,1000,5,adam,0.6789434263191804,0.6788161396980286,0,1.0,0,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance03/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420003,0.3225681781768799,1.0,16,820003,complex64,50,0.32259875535964966,0.0015421816788300236,3,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6789434263191804,0.6774012446403503,3,1.0,3,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance04/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420004,0.37332653999328613,1.0,16,820004,complex64,50,0.3733493685722351,3.337952622306517e-06,4,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,2,1000,5,adam,0.6266539693803872,0.6266506314277649,0,1.0,0,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance04/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420004,0.373322069644928,1.0,16,820004,complex64,50,0.373429536819458,8.350619984520691e-05,4,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6266539693803872,0.626570463180542,3,1.0,3,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance05/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420005,0.3231581449508667,1.0,16,820005,complex64,50,0.32332974672317505,0.00019535578517293484,5,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6768656090619979,0.676670253276825,3,1.0,3,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance05/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420005,0.323738157749176,1.0,16,820005,complex64,50,0.32415246963500977,0.0010180786970076516,5,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,2,1000,5,adam,0.6768656090619979,0.6758475303649902,0,1.0,0,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance06/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420006,0.32857024669647217,1.0,16,820006,complex64,50,0.3287751078605652,0.000231653083024419,6,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6714565452224592,0.6712248921394348,4,1.0,4,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance06/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420006,0.33786338567733765,1.0,16,820006,complex64,50,0.3378906846046448,0.009347229827104009,6,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6714565452224592,0.6621093153953552,2,1.0,2,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance07/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420007,0.3381352424621582,1.0,16,820007,complex64,50,0.33814340829849243,-2.07986277311889e-06,7,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6618545118387344,0.6618565917015076,4,1.0,4,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance07/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420007,0.33830535411834717,1.0,16,820007,complex64,50,0.3384886384010315,0.0003431502397659436,7,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,2,1000,5,adam,0.6618545118387344,0.6615113615989685,0,1.0,0,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance08/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420008,0.34624993801116943,1.0,16,820008,complex64,50,0.3462834358215332,7.624122489535701e-05,8,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6537928054033622,0.6537165641784668,3,1.0,3,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance08/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420008,0.3481377363204956,1.0,16,820008,complex64,50,0.34848880767822266,0.00228161308158481,8,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6537928054033622,0.6515111923217773,4,1.0,4,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
weyl_heisenberg,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance09/full_ucr/raw/wh_md_full_ucr_gpu_results.csv,420009,0.3638008236885071,1.0,16,820009,complex64,50,0.36393535137176514,0.00019106443742189505,9,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6362557130656568,0.6360646486282349,3,1.0,3,,Weyl--Heisenberg,,61,max_steps,8432,float32,1e-06,
weyl_heisenberg,20,M/d=1.25,walsh_degree_4,WD-4,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_weyl_wd4_fullucr_nsys4_M20_instances00-09_r2_su61_steps1000_nomemopt/instance09/walsh_degree_4/raw/wh_md_walsh_degree4_gpu_results.csv,420009,0.36718136072158813,1.0,16,820009,complex64,50,0.36738163232803345,0.0036373453936902056,9,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,2,1000,5,adam,0.6362557130656568,0.6326183676719666,1,1.0,1,,Weyl--Heisenberg,,61,max_steps,8302,float32,1e-06,4
