instance_id,n_sys,d,M,M_over_d,benchmark_type,ensemble_name,state_generation,state_dtype,basis_order,stateprep_operation,stateprep_decomposition,ensemble_seed,benchmark_internal_seed,data_seed,nested_max_m,fix_global_phase,duplicate_policy,prior_type,raw_outcomes,effective_m_outcomes,projection_strategy,class_group_sizes,coverage_ratio,p_opt,pairwise_fidelity_mean,pairwise_fidelity_std,pairwise_fidelity_max,pairwise_fidelity_count,frame_potential_2,single_qubit_purity_mean,single_qubit_purity_std,single_qubit_purity_min,single_qubit_purity_max,gram_rank_numeric,gram_lambda_min,gram_lambda_max,gram_trace,duplicate_fidelity_threshold,duplicate_threshold_exceeded,p_succ_full,gap_abs_full,p_succ_random_sparse,gap_abs_random_sparse,p_succ_walsh_deg1,gap_abs_walsh_deg1,num_ucr_params_full,num_ucr_params_degree1_budget,num_ucr_params_random_sparse,num_ucr_params_walsh_deg1,random_sparse_execution,random_sparse_theta_dim_full_reference,random_sparse_trainable_param_count_total,sparse_budget_rule,sparse_frozen_fill,optimizer_name,learning_rate,learning_rate_schedule,max_steps,eval_interval,threshold,num_restarts,stopping_rule,aggregation_rule,best_restart_full,best_restart_random_sparse,best_restart_walsh_deg1,seed_opt_full,seed_opt_random_sparse,seed_opt_walsh_deg1,num_steps_full,num_steps_random_sparse,num_steps_walsh_deg1,termination_reason_full,termination_reason_random_sparse,termination_reason_walsh_deg1,wall_clock_sec_full,wall_clock_sec_random_sparse,wall_clock_sec_walsh_deg1
4,3,8,7,0.875,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260508,636702486,20360508,12,False,record_only,uniform,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.7693865900534397,0.15362391014070714,0.1295450501124011,0.5055975309002197,21,0.17747047923618098,0.6847668863921643,0.09807799776242464,0.5321310241795191,0.8654667839651747,7,0.06403229899027103,2.8650944188034058,6.999999999999999,0.98,False,0.769386199865021,3.9018841868632137e-07,0.7693862084705914,3.8158284831890654e-07,0.7693862085048977,3.815485419833564e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,12,36,16,12,36,16,400,500,300,threshold,threshold,threshold,5.7010586485266685,6.1769441571086645,4.571645485237241
5,3,8,7,0.875,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260509,1157600670,20360509,12,False,record_only,uniform,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.7650537956546843,0.13679601100141495,0.09929967380355777,0.3275899896506685,21,0.1673487775800504,0.6148458195969779,0.06480419688047236,0.516244827675697,0.7407658688677623,7,0.014379084091730365,2.698948069823625,7.0,0.98,False,0.7650508797265965,2.9159280878765514e-06,0.5845054754799148,0.18054832017476952,0.7650508863151928,2.909339491541374e-06,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,28,29,46,28,29,46,400,450,400,threshold,threshold,threshold,5.8858912494033575,5.206465957686305,4.291759308427572
6,3,8,7,0.875,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260510,569379569,20360510,12,False,record_only,uniform,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.7628076973171558,0.12171774362618401,0.10023209533906086,0.3363806814045702,21,0.16416715604243548,0.6870371802716568,0.10208799370811847,0.5189456272358949,0.9311843966043041,7,0.027447319586381712,2.4716867941416436,7.0,0.98,False,0.7628085755590832,-8.782419274044884e-07,0.681063147787316,0.08174454952983978,0.7628085882224972,-8.909053413885815e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,20,28,4,20,28,4,400,450,700,threshold,threshold,threshold,6.46195612847805,5.096863631159067,8.954099817201495
7,3,8,7,0.875,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260511,281726802,20360511,12,False,record_only,uniform,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.8048661060251946,0.12086063638974119,0.09590091669611722,0.3397514741600219,21,0.16326081078716184,0.672505840910616,0.10066703709227386,0.513394502924124,0.872975178784043,7,0.05057531651992997,2.7681759600985902,7.0,0.98,False,0.8048654660401076,6.399850870364432e-07,0.8048654701949303,6.358302643283409e-07,0.8048654732034689,6.328217256879043e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,24,31,21,24,31,21,400,400,300,threshold,threshold,threshold,5.915849078446627,4.820970544591546,4.630684282630682
8,3,8,7,0.875,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260512,2018255730,20360512,12,False,record_only,uniform,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.7951037056514206,0.10873874000006997,0.07868186798373085,0.2915672030887967,21,0.15829852850818185,0.6710128841336899,0.10615610535388031,0.5583939750999015,0.9135464591314939,7,0.051639814478675924,2.3074321283995145,7.0,0.98,False,0.7951036560975993,4.955382137961095e-08,0.7098225304323422,0.08528117521907841,0.7951036578213009,4.783011975373341e-08,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,25,49,46,25,49,46,350,350,450,threshold,threshold,threshold,4.987402252852917,4.169418666511774,4.919709322974086
9,3,8,7,0.875,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260513,139065776,20360513,12,False,record_only,uniform,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.7927441553576726,0.13154015885125667,0.12106406709434316,0.3547060575008845,21,0.17025084719888928,0.7092746293455767,0.09408185117083956,0.5429056412784701,0.8742779964000535,7,0.08754769618899395,2.462702270496817,7.0,0.98,False,0.7927434093586925,7.459989801450462e-07,0.7927434151215229,7.402361497099719e-07,0.7927434151184083,7.402392643296452e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,34,11,22,34,11,22,450,500,350,threshold,threshold,threshold,6.971637725830078,5.781328272074461,4.263853153213859
0,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260504,1994040886,20360504,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7363286068040555,0.1401881773387817,0.12427104729826505,0.4188572498986701,28,0.15570901597940517,0.6726770207681699,0.07921934142197865,0.5475039480229504,0.8380949646585012,8,0.002732558384581048,3.1672685744997975,8.0,0.98,False,0.7363280632562181,5.435478374060665e-07,0.7363281069401042,4.9986395134205e-07,0.7363281069942914,4.998097641317756e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,17,44,27,17,44,27,450,500,450,threshold,threshold,threshold,7.10446528531611,6.3641326893121,5.231487233191729
1,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260505,980209883,20360505,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.734958500736856,0.14432336218379258,0.11531508512709401,0.4414796698798448,28,0.1548609515136652,0.6873948933447469,0.07836837988429197,0.5264431875438146,0.8374242183372436,8,0.01707414638573925,3.2312642703286025,7.999999999999999,0.98,False,0.7349589887106467,-4.87973790708196e-07,0.6910180900301337,0.04394041070672228,0.734958990178614,-4.894417580114663e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,26,16,39,26,16,39,600,450,450,threshold,threshold,threshold,9.108271019533277,5.768940547481179,5.22886236384511
2,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260506,768071746,20360506,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7698677073865516,0.11760655515839515,0.11030547669467113,0.415227224277186,28,0.1477487750044304,0.6719178460661462,0.1169275216912796,0.5198565128697962,0.8606886073467277,8,0.020657610427927173,2.885710808417141,8.0,0.98,False,0.7698682229985077,-5.156119560201233e-07,0.7136607797933285,0.0562069275932231,0.7698682236206379,-5.162340862563397e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,32,26,49,32,26,49,700,500,300,threshold,threshold,threshold,10.534822223708034,6.223390040919185,3.825257370248437
3,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260507,1734564141,20360507,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7884714228224481,0.08893105147751545,0.11586612934415348,0.6024885223108558,28,0.14366698036533104,0.6265947504312591,0.09811629387011768,0.5078324075679939,0.8655061658285882,8,0.023453255706949054,2.339235803209382,8.0,0.98,False,0.788471328074799,9.474764905981203e-08,0.6930201011807968,0.09545132164165127,0.7884713293666166,9.345583151798564e-08,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,3,16,4,3,16,4,400,400,400,threshold,threshold,threshold,6.380241544917226,5.254895033314824,5.797198444604874
4,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260508,636702486,20360508,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7420854738828628,0.14291227068935483,0.11796967304582624,0.5055975309002197,28,0.15504816576311067,0.6679401239290845,0.10205830827048763,0.5321310241795191,0.8654667839651747,8,0.032206825881722044,2.9959322525168686,7.999999999999998,0.98,False,0.742085615051381,-1.4116851820844545e-07,0.6839324152267736,0.05815305865608922,0.7420856184839413,-1.446010784444951e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,7,33,19,7,33,19,400,400,700,threshold,threshold,threshold,6.776116479188204,5.092757996171713,7.933037180453539
5,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260509,1157600670,20360509,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7297705151846481,0.14133554248106536,0.09212569247380899,0.3275899896506685,28,0.14990501893442137,0.6137835023553251,0.06303119404047453,0.516244827675697,0.7407658688677623,8,0.00994628966974877,3.0332871318864916,8.0,0.98,False,0.7297703320998236,1.830848245232275e-07,0.6678812330525628,0.06188928213208533,0.7297703443096514,1.708749967077594e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,34,32,37,34,32,37,600,300,350,threshold,threshold,threshold,8.993348767980933,3.806443152949214,4.560103569179773
6,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260510,569379569,20360510,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7288145475293009,0.12346855838871769,0.10609532518448984,0.4087999877910607,28,0.14818811506951696,0.6777166463800818,0.11038465049797384,0.5079796577040934,0.9311843966043041,8,0.005257862812760761,2.765345731028369,8.0,0.98,False,0.7288145446114613,2.917839525551358e-09,0.6963956620765005,0.03241888545280036,0.7288145453468098,2.1824910767520578e-09,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,2,31,4,2,31,4,600,350,500,threshold,threshold,threshold,9.160329710692167,4.482905521988869,6.8907426204532385
7,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260511,281726802,20360511,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7525023963513999,0.1254376214990293,0.09527503000522507,0.3397514741600219,28,0.1467104372011015,0.6767525039491424,0.09690528813215157,0.513394502924124,0.872975178784043,8,0.024938716324896706,3.0023992101913115,8.0,0.98,False,0.7525021313281481,2.6502325178867636e-07,0.6364393256748201,0.11606307067657984,0.7525021366553091,2.5969609085407797e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,12,5,13,12,5,13,450,400,300,threshold,threshold,threshold,6.2844884023070335,5.209143616259098,3.6374230291694403
8,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260512,2018255730,20360512,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7383197582831922,0.11578099084872649,0.08603026972162268,0.2982657401400293,28,0.1432056395065021,0.6682421877826336,0.10569601298119959,0.5583939750999015,0.9135464591314939,8,0.03036782562432827,2.5722586148231494,8.0,0.98,False,0.7383195805803372,1.7770285498652783e-07,0.7383195593958899,1.988873022940041e-07,0.7383195864027586,1.7188043355265137e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,22,44,25,22,44,25,700,700,300,threshold,threshold,threshold,9.946917353197932,9.285824824124575,3.316547889262438
9,3,8,8,1.0,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260513,139065776,20360513,12,False,record_only,uniform,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7494311406046219,0.11691738478850565,0.11454947132626556,0.3547060575008845,28,0.14844234921604665,0.6909391914307911,0.10052495918156074,0.5429056412784701,0.8742779964000535,8,0.005979545601246152,2.5736344575080783,8.0,0.98,False,0.7494313769362684,-2.3633164647485216e-07,0.7494313919692539,-2.5136463199793013e-07,0.749431393306943,-2.5270232106855417e-07,56,15,15,15,active_gate,511,470,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,49,44,37,49,44,37,450,450,450,threshold,threshold,threshold,6.5093928426504135,7.643940096721053,5.54061034321785
0,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260504,1994040886,20360504,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6979091250967158,0.13791641671737004,0.11766765729459328,0.4188572498986701,36,0.14032588050965072,0.6737218167005664,0.08184142036448411,0.5475039480229504,0.8380949646585012,8,-2.625489157113635e-16,3.4383556108570676,9.0,0.98,False,0.6979100681300405,-9.430333247628653e-07,0.5888248613908289,0.10908426370588686,0.6547612568681493,0.04314786822856642,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,0,41,49,0,41,49,600,1000,1000,threshold,max_steps,max_steps,300.29711332544684,60.39489617571235,75.14702235721052
1,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260505,980209883,20360505,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6848227951986277,0.13550096079873603,0.10704330475873877,0.4414796698798448,36,0.13761669286315806,0.6719394010334625,0.08637864586799487,0.507816239311553,0.8374242183372436,8,1.461150383745639e-16,3.3989569222989027,8.999999999999998,0.98,False,0.6848235272529959,-7.320543682354241e-07,0.49176729407306785,0.1930555011255598,0.6533903258434355,0.03143246935519217,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,36,17,46,36,17,46,650,450,1000,threshold,threshold,max_steps,60.23172966577113,27.271575145423412,71.31424829736352
2,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260506,768071746,20360506,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.7057802500514585,0.11897471560260203,0.12109733124192586,0.4320093062368567,36,0.13672848585478825,0.6818831732273217,0.1146018070886335,0.5198565128697962,0.8606886073467277,8,-2.885982737382725e-16,3.121983087776833,9.0,0.98,False,0.7057808986273966,-6.485759380669975e-07,0.5189686652243888,0.18681158482706972,0.68432730990638,0.02145294014507848,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,6,19,7,6,19,7,550,350,350,threshold,threshold,threshold,49.95373481139541,20.77028284035623,24.125819394364953
3,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260507,1734564141,20360507,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.727190978505786,0.09900155178109198,0.11202213968319362,0.6024885223108558,36,0.13097801514156907,0.6228991584929396,0.10149022348471459,0.5020492940641329,0.8655061658285882,8,5.746128252600106e-17,2.635274401668513,9.0,0.98,False,0.727190247078034,7.314277519210322e-07,0.6195326048808995,0.1076583736248865,0.7008634038954802,0.02632757461030577,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,3,16,37,3,16,37,750,450,350,threshold,threshold,threshold,66.4422337654978,27.397555224597454,25.551695423200727
4,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260508,636702486,20360508,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6701116750534063,0.14833487567386763,0.11496606088994515,0.5055975309002197,36,0.1424181604424287,0.6592502280187181,0.10369463878471442,0.5200013282227103,0.8654667839651747,8,9.508439817808073e-17,3.2608617876773307,8.999999999999998,0.98,False,0.6701127697795466,-1.0947261402938224e-06,0.5173317782103912,0.15277989684301507,0.6596316609052841,0.010480014148122163,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,19,37,12,19,37,12,650,500,300,threshold,threshold,threshold,57.24079373292625,31.33972161822021,21.817273838445544
5,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260509,1157600670,20360509,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6767679574006602,0.13926711584114837,0.09160424387466744,0.3275899896506685,36,0.13581037071161012,0.6135089311093341,0.06497019434343354,0.516244827675697,0.7407658688677623,8,2.012206506307613e-16,3.0722375199898333,9.0,0.98,False,0.6767686491234133,-6.917227530767178e-07,0.5660521039575809,0.11071585344307933,0.6486847505111059,0.028083206889554346,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,23,29,31,23,29,31,700,350,350,threshold,threshold,threshold,63.310593754053116,22.804668175056577,25.086533842608333
6,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260510,569379569,20360510,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.705821096672268,0.11748981035027722,0.09762202617859879,0.4087999877910607,36,0.13185236936120812,0.6702873307087645,0.10932095392572151,0.5079796577040934,0.9311843966043041,8,-2.1746385074628898e-16,2.771981426559215,9.0,0.98,False,0.7058205319928363,5.646794316582771e-07,0.6108091874808598,0.09501190919140823,0.6508357777591696,0.054985318913098435,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,39,36,42,39,36,42,1000,750,1000,threshold,threshold,max_steps,86.42054997570813,47.2325111720711,73.971833338961
7,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260511,281726802,20360511,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6884460451986953,0.12564976262995378,0.09962257349698862,0.4002881189595545,36,0.1339666844436681,0.6641927208997095,0.09855227778550671,0.513394502924124,0.872975178784043,8,7.086248083505944e-17,3.122131505144029,9.0,0.98,False,0.6884474182355245,-1.373036829122043e-06,0.6184763172412364,0.06996972795745893,0.6688907881356937,0.019555257063001652,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,18,6,28,18,6,28,700,300,300,threshold,threshold,threshold,62.94099392555654,17.61246994510293,21.109314508736134
8,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260512,2018255730,20360512,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6896732904957361,0.11609384723530915,0.08414566487836031,0.2982657401400293,36,0.12938513269663704,0.6649841908248894,0.10699188640398856,0.5463250803935924,0.9135464591314939,8,6.045274124162012e-17,2.6550278546846826,9.0,0.98,False,0.6896752981294787,-2.0076337425845026e-06,0.6228614949500564,0.06681179554567973,0.6562840767923851,0.03338921370335102,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,18,21,24,18,21,24,600,650,400,threshold,threshold,threshold,53.44024100340903,39.81579929590225,29.105988781899214
9,3,8,9,1.125,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260513,139065776,20360513,12,False,record_only,uniform,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6914894205862596,0.12227310229147517,0.10930350858831282,0.3547060575008845,36,0.13502041647439728,0.6804926127062957,0.09965586426671352,0.5429056412784701,0.8742779964000535,8,-4.749187806330808e-16,2.921061395512416,9.0,0.98,False,0.6914884548681544,9.657181052613595e-07,0.6228274404254195,0.06866198016084013,0.6661612384875848,0.025328182098674823,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,45,0,41,45,0,41,600,400,350,threshold,threshold,threshold,52.32394811138511,256.7033248320222,25.883994694799185
